address,baths,beds,city,date_sold,hoa_fee,last_sold_price,latitude,longitude,parking,price,property_value,rent_high,rent_low,rent_value,sqft,tax_assessed_value,tax_rate,type,year_built,zest_high,zest_low,zest_value,zestimate
"4811 White Rock Cir APT C,",2.0,2.0,"Boulder, CO 80301",04/18/16,,183200,40.059439,-105.214076,,183200.0,183200,1800.0,1200.0,1495.0,802.0,198600,0.0054,Condo,1982,254000.0,207000.0,235417.0,235417.0
"550 Hartford Dr,",3.0,4.0,"Boulder, CO 80305",08/12/15,,760000,39.984158,-105.257256,"Garage - Attached, 297 sqft garage",760000.0,760000,3600.0,2600.0,3086.0,2382.0,580200,0.0054,Single Family,1963,874000.0,744000.0,808917.0,808917.0
"2080 Joslyn Pl,",4.0,5.0,"Boulder, CO 80304",01/08/14, 70,650000,40.037627,-105.270556,"Garage - Attached, On street, 900 sqft garage",650000.0,650000,4100.0,1500.0,3048.0,2864.0,520700,0.0054,Single Family,1981,840000.0,737000.0,792896.0,792896.0
"2110 Columbine Ave,",2.0,5.0,"Boulder, CO 80302",05/12/15,,685000,39.998863,-105.266145,"Garage - Detached, 288 sqft garage",685000.0,685000,3500.0,2300.0,2881.0,2128.0,484700,0.0054,Single Family,1954,866000.0,701000.0,787674.0,787674.0
"5183 Idylwild Trl,",3.0,3.0,"Boulder, CO 80301",09/11/14, 5,1050000,40.068741,-105.195086,"Garage - Attached, 570 sqft garage",1050000.0,1050000,5800.0,2900.0,4678.0,4370.0,776200,0.0054,Single Family,1989,1280000.0,1090000.0,1183543.0,1183543.0
"2805 Emerson Ave,",2.0,4.0,"Boulder, CO 80305",08/06/14,,610000,39.975316,-105.258456,"Garage - Attached, 288 sqft garage",610000.0,610000,3500.0,2300.0,2902.0,1788.0,535300,0.0054,Single Family,1967,806000.0,715000.0,760384.0,760384.0
"2528 Pampas Ct,",3.0,3.0,"Boulder, CO 80304",07/24/14, 79,1180000,40.046345,-105.264255,"Garage - Attached, 528 sqft garage",1180000.0,1180000,6600.0,4500.0,5719.0,2570.0,925000,0.0054,Single Family,1997,1520000.0,1370000.0,1446939.0,1446939.0
"3652 Roundtree Ct,",2.0,2.0,"Boulder, CO 80304",10/18/13,,439900,40.041143,-105.260255,"Garage - Attached, 264 sqft garage",439900.0,439900,3300.0,2200.0,2650.0,1714.0,418900,0.0054,Single Family,1984,683000.0,612000.0,650942.0,650942.0
"2235 Walnut St,",0.0,0.0,"Boulder, CO 80302",05/28/13,,905000,40.02007,-105.265704,,905000.0,905000,4500.0,2300.0,3250.0,2106.0,688900,0.0054,Multi Family,1936,1120000.0,947000.0,1029216.0,1029216.0
"1435 Cherryvale Rd,",3.0,3.0,"Boulder, CO 80303",04/18/14,,695000,40.012012,-105.213843,"Garage - Attached, 2 spaces, 440 sqft garage",695000.0,695000,4500.0,3000.0,3897.0,2961.0,677000,0.0054,Single Family,1950,1080000.0,907000.0,986122.0,986122.0
"2901 5th St,",1.0,2.0,"Boulder, CO 80304",02/03/15,,650000,40.028147,-105.290639,"Garage - Attached, 550 sqft garage",650000.0,650000,3000.0,2000.0,2500.0,866.0,451600,0.0054,Single Family,1950,969000.0,678000.0,807365.0,807365.0
"929 15th St,",1.75,3.0,"Boulder, CO 80302",08/31/15,,716100,40.004308,-105.274096,"1 space, 258 sqft garage",716100.0,716100,4400.0,1900.0,3219.0,1936.0,645200,0.0054,Single Family,1911,876000.0,778000.0,818924.0,818924.0
"3275 19th St,",3.0,3.0,"Boulder, CO 80304",09/21/15,,640000,40.033597,-105.272965,"Garage - Attached, Off street, 506 sqft garage",640000.0,640000,3800.0,2600.0,2995.0,2952.0,451500,0.0054,Single Family,1967,806000.0,667000.0,732730.0,732730.0
"850 20th St APT 705,",2.0,2.0,"Boulder, CO 80302",04/13/16, 508,425000,40.002973,-105.267513,,425000.0,425000,2700.0,1800.0,2400.0,995.0,326200,0.0054,Condo,1967,395000.0,336000.0,369045.0,369045.0
"3030 Oneal Pkwy APT R19,",1.0,2.0,"Boulder, CO 80301",08/18/15,,209900,40.033624,-105.253323,Off street,209900.0,209900,1700.0,1200.0,1450.0,938.0,124500,0.0054,Condo,1971,228000.0,202000.0,217023.0,217023.0
"5591 Bowron Pl,",2.0,4.0,"Longmont, CO 80503",06/12/13,,350000,40.076357,-105.186506,"Garage - Attached, 546 sqft garage",350000.0,350000,2800.0,2100.0,2400.0,2444.0,338400,0.0054,Single Family,1965,466000.0,396000.0,435445.0,435445.0
"8554 W Fork Rd,",3.0,4.0,"Boulder, CO 80302",05/22/13,,406000,40.128568,-105.293453,"Garage - Attached, 2 spaces, 560 sqft garage",406000.0,406000,3900.0,2400.0,2895.0,2658.0,400500,0.0054,Single Family,1973,681000.0,564000.0,619339.0,619339.0
"350 Fourmile Canyon Dr,",3.0,3.0,"Boulder, CO 80302",11/16/15,,488000,40.020433,-105.326344,"Garage - Attached, 673 sqft garage",488000.0,488000,4000.0,2500.0,2995.0,2738.0,397200,0.0054,Single Family,1996,691000.0,457000.0,571344.0,571344.0
"4161 Piedra Pl,",2.5,4.0,"Boulder, CO 80301",10/08/14, 37,585000,40.047302,-105.256383,"Garage - Attached, 525 sqft garage",585000.0,585000,3400.0,2500.0,2850.0,2381.0,408500,0.0054,Single Family,1979,708000.0,634000.0,674411.0,674411.0
"2141 Baseline Rd APT 15,",1.5,2.0,"Boulder, CO 80302",04/16/14,,275000,40.000475,-105.26521,160 sqft garage,275000.0,275000,2700.0,1800.0,2175.0,1171.0,239300,0.0054,Condo,1973,425000.0,336000.0,373233.0,373233.0
"1850 Folsom St APT 601,",1.0,1.0,"Boulder, CO 80302",12/16/13,,312000,40.019569,-105.262559,162 sqft garage,312000.0,312000,2400.0,1500.0,1800.0,993.0,217900,0.0054,Townhouse,1971,391000.0,322000.0,349532.0,349532.0
"3805 Longwood Ave,",4.0,4.0,"Boulder, CO 80305",05/02/14,,1292500,39.969573,-105.248794,"Garage - Attached, 432 sqft garage",1292500.0,1292500,11000.0,5800.0,6503.0,3580.0,1200000,0.0054,Single Family,1973,1740000.0,1550000.0,1645244.0,1645244.0
"4603 Greylock St,",3.0,4.0,"Boulder, CO 80301",07/09/15,,502000,40.058629,-105.168654,"Garage - Attached, 483 sqft garage",502000.0,502000,3200.0,2300.0,2497.0,3670.0,336300,0.0054,Single Family,1975,600000.0,523000.0,555989.0,555989.0
"1850 Folsom St APT 1109,",2.0,3.0,"Boulder, CO 80302",05/27/15,,550000,40.019569,-105.262559,162 sqft garage,550000.0,550000,3100.0,2400.0,2700.0,1904.0,398600,0.0054,Condo,1971,603000.0,519000.0,558437.0,558437.0
"5428 Glendale Gulch Cir,",4.0,4.0,"Boulder, CO 80301",10/03/14, 68,410000,40.073108,-105.194584,"Garage - Attached, 400 sqft garage",410000.0,410000,3000.0,2200.0,2475.0,2352.0,333300,0.0054,Single Family,1991,553000.0,496000.0,521804.0,521804.0
"2301 Pearl St APT 11,",1.0,1.0,"Boulder, CO 80302",09/05/14,,182000,40.021207,-105.265277,"Garage - Attached, 128 sqft garage",182000.0,182000,1700.0,1100.0,1375.0,427.0,137900,0.0054,Condo,1983,208000.0,168000.0,186157.0,186157.0
"1316 Northridge Ct,",2.0,4.0,"Boulder, CO 80304",04/05/16,,650000,40.044169,-105.280805,432 sqft garage,650000.0,650000,3400.0,2500.0,2850.0,1992.0,526400,0.0054,Single Family,1970,719000.0,645000.0,678566.0,678566.0
"5472 Pueblo Pl,",2.25,3.0,"Boulder, CO 80303",05/22/15,,625000,39.994027,-105.225164,"Garage - Attached, 462 sqft garage",625000.0,625000,3300.0,2500.0,2850.0,1623.0,421200,0.0054,Single Family,1972,726000.0,650000.0,691400.0,691400.0
"2421 Briarwood Dr,",1.5,4.0,"Boulder, CO 80305",06/26/13,,727000,39.970004,-105.263236,"Garage - Attached, 704 sqft garage",727000.0,727000,4500.0,2700.0,4000.0,2336.0,846200,0.0054,Single Family,1976,1390000.0,1080000.0,1225731.0,1225731.0
"5050 3rd St,",3.0,4.0,"Boulder, CO 80304",03/24/15, 25,1190000,40.065869,-105.289747,"Garage - Attached, 390 sqft garage",1190000.0,1190000,6400.0,1600.0,5431.0,4370.0,825000,0.0054,Single Family,2006,1470000.0,1280000.0,1373778.0,1373778.0
"2134 Mapleton Ave # 4,",1.0,2.0,"Boulder, CO 80304",02/17/15,,502000,40.023237,-105.268382,"Garage - Detached, 283 sqft garage",502000.0,502000,2500.0,1800.0,2200.0,837.0,360000,0.0054,Condo,1975,571000.0,497000.0,533960.0,533960.0
"2865 Iliff St,",4.0,4.0,"Boulder, CO 80305",10/28/14,,650000,39.971289,-105.254878,"Garage - Attached, 528 sqft garage",650000.0,650000,4900.0,2900.0,3734.0,3000.0,503800,0.0054,Single Family,1968,1020000.0,859000.0,943481.0,943481.0
"1392 Mountain Pines Rd,",2.75,4.0,"Boulder, CO 80302",06/27/13,,589000,40.025616,-105.387318,"Garage - Attached, 672 sqft garage",589000.0,589000,3900.0,2500.0,3000.0,2623.0,515200,0.0054,Single Family,1990,675000.0,576000.0,619248.0,619248.0
"4782 Devonshire St,",3.0,3.0,"Boulder, CO 80301",03/10/15,,536000,40.061538,-105.172927,"Garage - Attached, 462 sqft garage",536000.0,536000,3400.0,2500.0,2900.0,3324.0,421500,0.0054,Single Family,1970,672000.0,574000.0,616874.0,616874.0
"7496 Old Mill Trl,",4.0,4.0,"Boulder, CO 80301",07/22/14,,427619,40.056169,-105.178825,"Garage - Attached, 456 sqft garage",427619.0,427619,3200.0,2400.0,2800.0,2721.0,394800,0.0054,Single Family,1970,654000.0,574000.0,611057.0,611057.0
"930 Lincoln Pl,",0.0,0.0,"Boulder, CO 80302",06/13/13,,920000,40.00428,-105.280747,"Garage - Detached, 360 sqft garage",920000.0,920000,5200.0,2500.0,4400.0,3474.0,987600,0.0054,Multi Family,1904,1650000.0,1410000.0,1544248.0,1544248.0
"5494 Raritan Pl,",2.0,4.0,"Boulder, CO 80303",04/01/15,,595000,39.994789,-105.224753,"Garage - Attached, 525 sqft garage",595000.0,595000,3200.0,2400.0,2800.0,1864.0,443100,0.0054,Single Family,1971,704000.0,600000.0,651848.0,651848.0
"3535 28th St APT 102,",1.0,2.0,"Boulder, CO 80301",02/04/16,,150000,40.038788,-105.259605,,150000.0,150000,1800.0,1200.0,1500.0,756.0,150100,0.0054,Condo,1983,278000.0,246000.0,262187.0,262187.0
"593 Lee Hill Dr,",3.0,3.0,"Boulder, CO 80302",10/13/14,,850000,40.062937,-105.287916,"Garage - Attached, 2 spaces, 560 sqft garage",850000.0,850000,6600.0,4000.0,4799.0,1948.0,565000,0.0054,Single Family,1963,1580000.0,923000.0,1214955.0,1214955.0
"44 Beaver Way,",3.0,3.0,"Boulder, CO 80304",10/05/15, 6,812500,40.042861,-105.302326,"Garage - Attached, 669 sqft garage",812500.0,812500,5000.0,2700.0,3695.0,2469.0,762300,0.0054,Single Family,1967,923000.0,820000.0,863042.0,863042.0
"3161 Madison Ave # P220,",1.0,1.0,"Boulder, CO 80303",01/15/14,,115000,40.006331,-105.251586,"Garage - Detached, 216 sqft garage",115000.0,115000,1300.0,1000.0,1100.0,608.0,102600,0.0054,Condo,1969,191000.0,166000.0,178296.0,178296.0
"740 37th St,",2.0,3.0,"Boulder, CO 80303",,,,40.001208,-105.246258,"On street, 275 sqft garage",,,516000.0,467000.0,491143.0,1125.0,,,,1961,2700.0,2100.0,2400.0,
"5367 Lee Hill Dr,",1.0,1.0,"Boulder, CO 80302",10/06/15,,150000,40.087951,-105.349372,,150000.0,150000,2700.0,1300.0,1900.0,388.0,192500,0.0054,Single Family,1955,571000.0,387000.0,460230.0,460230.0
"4300 S Hampton Cir,",4.0,5.0,"Boulder, CO 80301",08/01/14, 27,865000,40.046115,-105.246643,"Garage - Attached, 462 sqft garage",865000.0,865000,4500.0,2400.0,3734.0,4126.0,637400,0.0054,Single Family,1994,992000.0,897000.0,944677.0,944677.0
"3035 Oneal Pkwy APT T37,",2.0,2.0,"Boulder, CO 80301",10/28/15,,258000,40.034268,-105.253126,,258000.0,258000,1900.0,1300.0,1550.0,1044.0,127600,0.0054,Condo,1971,247000.0,217000.0,233016.0,233016.0
"600 Manhattan Dr APT D5,",2.0,2.0,"Boulder, CO 80303",06/22/15,,291000,39.998385,-105.228966,180 sqft garage,291000.0,291000,2200.0,1500.0,1800.0,1128.0,211000,0.0054,Condo,1972,331000.0,283000.0,297991.0,297991.0
"405 Kiowa Pl,",3.0,4.0,"Boulder, CO 80303",04/01/14,,600000,39.994399,-105.240925,"Garage - Attached, 484 sqft garage",600000.0,600000,3700.0,2800.0,3067.0,2288.0,504600,0.0054,Single Family,1965,885000.0,762000.0,819607.0,819607.0
"1494 Yaupon Ave,",3.0,4.0,"Boulder, CO 80304",09/24/13,,590000,40.058998,-105.278999,"Garage - Detached, 504 sqft garage",590000.0,590000,4200.0,2600.0,3500.0,2464.0,533000,0.0054,Single Family,1999,792000.0,667000.0,740564.0,740564.0
"1505 Pearl St APT 303,",3.0,2.0,"Boulder, CO 80302",04/06/15,,1975000,40.019069,-105.275764,"Garage - Attached, 400 sqft garage",1975000.0,1975000,11000.0,5100.0,8572.0,2136.0,1070000,0.0054,Condo,2007,2560000.0,1800000.0,2169145.0,2169145.0
"2800 Sundown Ln APT 208,",2.0,2.0,"Boulder, CO 80303",06/27/14,,303700,40.009796,-105.257602,"Garage - Attached, 1 space, 190 sqft garage",303700.0,303700,2500.0,1700.0,1950.0,1021.0,256100,0.0054,Condo,1988,378000.0,335000.0,353093.0,353093.0
"7739 S Boulder Rd,",3.0,5.0,"Boulder, CO 80303",06/19/14,,680000,39.987243,-105.17216,"Garage - Attached, 2 spaces, 576 sqft garage",680000.0,680000,4200.0,2300.0,3250.0,3579.0,485600,0.0054,Single Family,1971,872000.0,728000.0,800184.0,800184.0
"791 Mountain Meadows Rd,",3.0,4.0,"Boulder, CO 80302",07/21/15,,501000,40.024165,-105.380076,,501000.0,501000,4200.0,2500.0,3000.0,3263.0,453200,0.0054,Single Family,1972,663000.0,524000.0,581949.0,581949.0
"5377 Wild Dunes Ct,",5.0,5.0,"Boulder, CO 80301",06/26/15,,650000,40.072364,-105.18127,"Garage - Attached, 3 spaces, 672 sqft garage",650000.0,650000,4000.0,2400.0,2908.0,3774.0,542200,0.0054,Single Family,1994,785000.0,711000.0,747986.0,747986.0
"3665 Paonia St,",4.0,3.0,"Boulder, CO 80301",04/10/15, 35,1155000,40.041826,-105.253358,"Garage - Attached, 594 sqft garage",1155000.0,1155000,,,,4529.0,168400,0.0054,Single Family,2014,3500.0,2400.0,Unavailable,
"6137 Gale Dr,",2.0,2.0,"Boulder, CO 80303",10/27/15,,675000,40.007155,-105.209329,"Garage - Detached, 720 sqft garage",675000.0,675000,3500.0,2400.0,2776.0,2242.0,503000,0.0054,Single Family,1967,777000.0,689000.0,732772.0,732772.0
"875 34th St,",2.0,4.0,"Boulder, CO 80303",07/17/15,,465000,40.003349,-105.249666,"Garage - Attached, 132 sqft garage",465000.0,465000,2900.0,2100.0,2400.0,1143.0,327800,0.0054,Single Family,1961,536000.0,481000.0,505934.0,505934.0
"7318 Windsor Dr,",3.0,3.0,"Boulder, CO 80301",07/09/13,,565000,40.067504,-105.18396,"Garage - Attached, 432 sqft garage",565000.0,565000,3500.0,2500.0,2875.0,2881.0,493600,0.0054,Single Family,1989,688000.0,599000.0,637339.0,637339.0
"849 9th St,",2.75,5.0,"Boulder, CO 80302",12/09/15,,949000,40.002836,-105.282286,"Garage - Detached, Off street, 1 space, 352 sqft garage",949000.0,949000,4800.0,3200.0,4400.0,2879.0,745000,0.0054,Single Family,1924,1160000.0,1000000.0,1064638.0,1064638.0
"4625 Gordon Dr,",1.5,4.0,"Boulder, CO 80305",06/04/13,,465900,39.97763,-105.241057,"Garage - Attached, 253 sqft garage",465900.0,465900,3400.0,2400.0,2800.0,2039.0,437100,0.0054,Single Family,1965,701000.0,591000.0,649238.0,649238.0
"2120 Floral Dr,",1.5,4.0,"Boulder, CO 80304",03/17/15,,565000,40.030547,-105.269596,,565000.0,565000,3400.0,2500.0,2775.0,1326.0,440700,0.0054,Single Family,1957,711000.0,599000.0,658715.0,658715.0
"3315 Chisholm Trl # E204,",2.0,2.0,"Boulder, CO 80301",02/25/14, 313,139000,40.034958,-105.251444,200 sqft garage,139000.0,139000,1800.0,1300.0,1550.0,947.0,139900,0.0054,Condo,1971,261000.0,234000.0,245829.0,245829.0
"805 Morgan Dr,",2.1,4.0,"Boulder, CO 80303",07/03/13,,517000,40.003574,-105.237014,"Garage - Attached, 420 sqft garage",517000.0,517000,3500.0,2600.0,2875.0,2720.0,469400,0.0054,Single Family,1967,727000.0,632000.0,679569.0,679569.0
"47 Qualla Ct,",3.5,4.0,"Boulder, CO 80303",08/01/14,,580000,39.988885,-105.235106,"Garage - Attached, 486 sqft garage",580000.0,580000,3500.0,2600.0,2900.0,2898.0,508900,0.0054,Single Family,1994,752000.0,660000.0,709642.0,709642.0
"530 Mohawk Dr APT 73,",2.0,2.0,"Boulder, CO 80303",,,,39.996224,-105.233785,162 sqft garage,,,435000.0,393000.0,414140.0,1109.0,,,,1998,2300.0,1700.0,1895.0,
"1111 Maxwell Ave APT 119,",1.0,1.0,"Boulder, CO 80304",06/12/15,,220000,40.021907,-105.282432,,220000.0,220000,1800.0,1300.0,1400.0,612.0,141600,0.0054,Condo,1971,251000.0,227000.0,238703.0,238703.0
"496 Escape Rte,",1.0,1.0,"Boulder, CO 80302",08/29/13,,250000,40.035816,-105.375466,"Carport, 1 space",250000.0,250000,2600.0,1700.0,2100.0,1000.0,284800,0.0054,Single Family,1983,458000.0,361000.0,401546.0,401546.0
"1490 Rockmont Cir,",3.0,4.0,"Boulder, CO 80305",02/12/15, 97,1249900,39.973616,-105.266223,"2 spaces, 480 sqft garage",1249900.0,1249900,6400.0,5100.0,5727.0,2944.0,924900,0.0054,Single Family,1978,1520000.0,1380000.0,1448892.0,1448892.0
"5884 N Orchard Creek Cir,",2.5,3.0,"Boulder, CO 80301",06/05/13,,470000,40.057457,-105.217511,"Garage - Attached, 420 sqft garage",470000.0,470000,3000.0,2400.0,2785.0,2290.0,403800,0.0054,Single Family,1993,689000.0,611000.0,650289.0,650289.0
"4600 17th St UNIT 202,",1.0,1.0,"Boulder, CO 80304",09/19/14,,118670,40.058377,-105.276241,1 space,118670.0,118670,2200.0,1300.0,1684.0,752.0,111000,0.0054,Townhouse,2011,179000.0,130000.0,153289.0,153289.0
"1629 17th St,",1.0,1.0,"Boulder, CO 80302",11/19/15,,1405000,40.016087,-105.272918,,1405000.0,1405000,3000.0,1700.0,2400.0,445.0,447700,0.0054,Condo,1982,617000.0,500000.0,555815.0,555815.0
"2053 Mapleton Ave,",3.0,3.0,"Boulder, CO 80304",09/05/14,,876000,40.023499,-105.269518,,876000.0,876000,4500.0,2400.0,3501.0,1719.0,617400,0.0054,Single Family,1905,1000000.0,744000.0,885404.0,885404.0
"139 Eagles Dr,",1.5,2.0,"Boulder, CO 80302",08/01/14,,830000,40.028953,-105.320053,"Garage - Detached, 584 sqft garage",830000.0,830000,3700.0,2300.0,2750.0,2055.0,546051,0.0054,Single Family,1963,899000.0,649000.0,755228.0,755228.0
"3187 Redstone Ln # G6,",2.0,2.0,"Boulder, CO 80305",03/06/14,,310000,39.967286,-105.253538,"Garage - Detached, 240 sqft garage",310000.0,310000,2500.0,1800.0,1995.0,1064.0,274100,0.0054,Condo,1978,423000.0,383000.0,402694.0,402694.0
"2662 Sherwood Cir,",2.0,2.0,"Boulder, CO 80304",11/19/15, 210,316500,40.038818,-105.261627,"Carport, Off street, 1 space, 240 sqft garage",316500.0,316500,2400.0,1500.0,1850.0,1230.0,175400,0.0054,Townhouse,1968,320000.0,268000.0,301669.0,301669.0
"4500 Baseline Rd APT 3204,",2.0,2.0,"Boulder, CO 80303",12/16/13,,349000,39.999318,-105.23762,"Garage - Attached, 190 sqft garage",349000.0,349000,2400.0,1700.0,1975.0,1094.0,296000,0.0054,Townhouse,2004,445000.0,369000.0,401300.0,401300.0
"2201 Pearl St APT 225,",1.0,1.0,"Boulder, CO 80302",02/25/15,,257500,40.021134,-105.266449,"Garage - Detached, 190 sqft garage",257500.0,257500,2200.0,1300.0,1695.0,667.0,196500,0.0054,Multi Family,1984,308000.0,268000.0,287896.0,287896.0
"1910 Vassar Dr,",3.0,3.0,"Boulder, CO 80305",11/24/14,,755000,39.984342,-105.266777,"Garage - Attached, 2 spaces, 526 sqft garage",755000.0,755000,5000.0,3300.0,4308.0,1589.0,602900,0.0054,Single Family,1967,1180000.0,991000.0,1089264.0,1089264.0
"2830 E College Ave UNIT 108,",3.0,3.0,"Boulder, CO 80303",10/15/15,,580000,40.007072,-105.257682,"Garage - Attached, 400 sqft garage",580000.0,580000,3500.0,2300.0,2950.0,1587.0,407600,0.0054,Condo,2008,558000.0,489000.0,531156.0,531156.0
"85 S 38th St,",4.0,5.0,"Boulder, CO 80305",05/05/15,,645000,39.991366,-105.246984,"0 space, 312 sqft garage",645000.0,645000,3600.0,2400.0,2906.0,2800.0,511600,0.0054,Single Family,1960,813000.0,679000.0,745834.0,745834.0
"4785 White Rock Cir APT E,",2.0,2.0,"Boulder, CO 80301",04/20/15,,227000,40.05986,-105.214336,"Garage - Attached, 200 sqft garage",227000.0,227000,2000.0,1400.0,1790.0,1068.0,191700,0.0054,Condo,1983,312000.0,269000.0,291866.0,291866.0
"935 37th St,",2.0,5.0,"Boulder, CO 80303",06/17/13,,484000,40.004484,-105.2468,"Garage - Attached, Off street, On street, 378 sqft garage",484000.0,484000,3100.0,2300.0,2600.0,1895.0,384800,0.0054,Single Family,1961,597000.0,518000.0,563414.0,563414.0
"3260 Iron Forge Pl APT 102,",1.0,1.0,"Boulder, CO 80301",04/20/15,,331500,40.027114,-105.251502,"Garage - Attached, 1 space, 190 sqft garage",331500.0,331500,2400.0,1600.0,1795.0,792.0,267000,0.0054,Condo,2006,391000.0,343000.0,365223.0,365223.0
"335 Kiowa Pl,",3.0,5.0,"Boulder, CO 80303",04/05/16,,925000,39.993798,-105.24093,"Garage - Attached, 528 sqft garage",925000.0,925000,5100.0,1700.0,3710.0,3570.0,797200,0.0054,Single Family,1965,995000.0,892000.0,938879.0,938879.0
"2227 Canyon Blvd APT 102,",2.0,2.0,"Boulder, CO 80302",08/11/14, 418,325000,40.01807,-105.265678,,325000.0,325000,2200.0,1500.0,1810.0,1059.0,,0.0054,Condo,1967,285000.0,216000.0,254141.0,254141.0
"5644 Quarry Ct,",3.0,4.0,"Boulder, CO 80301",10/15/15, 68,508000,40.07566,-105.19673,"Garage - Attached, 400 sqft garage",508000.0,508000,3400.0,2400.0,2700.0,3966.0,342400,0.0054,Single Family,1992,644000.0,538000.0,591219.0,591219.0
"1107 Cedar Ave,",2.0,4.0,"Boulder, CO 80304",11/04/13,,750000,40.02814,-105.282931,"Carport, 1 space, 204 sqft garage",750000.0,750000,5100.0,2700.0,3841.0,1627.0,676300,0.0054,Single Family,1940,1030000.0,904000.0,972061.0,972061.0
"2930 Bluff St APT 313,",2.0,2.0,"Boulder, CO 80301",02/06/14,,369900,40.027259,-105.255322,"Garage - Attached, 200 sqft garage",369900.0,369900,2400.0,1700.0,1975.0,1074.0,271300,0.0054,Condo,2007,419000.0,364000.0,391797.0,391797.0
"2155 S Walnut St APT 2,",1.5,3.0,"Boulder, CO 80302",05/31/13,,427000,40.01843,-105.266942,,427000.0,427000,3400.0,2200.0,2475.0,1455.0,,0.0054,Condo,1978,487000.0,382000.0,438673.0,438673.0
"5482 Blackhawk Rd,",3.0,3.0,"Boulder, CO 80303",12/07/15,,655000,39.997832,-105.224737,"Garage - Attached, 575 sqft garage",655000.0,655000,3300.0,2600.0,2850.0,2985.0,471200,0.0054,Single Family,1973,749000.0,657000.0,706825.0,706825.0
"5411 Sunshine Canyon Dr,",3.0,2.0,"Boulder, CO 80302",01/15/15,,730000,40.049281,-105.363933,"Carport, Garage - Attached, 4 spaces, 928 sqft garage",730000.0,730000,5600.0,3200.0,4387.0,3627.0,534700,0.0054,Single Family,1985,1230000.0,842000.0,1108147.0,1108147.0
"870 15th St,",2.0,5.0,"Boulder, CO 80302",07/12/13,,940000,40.003115,-105.273358,378 sqft garage,940000.0,940000,5000.0,2700.0,4728.0,2887.0,795500,0.0054,Single Family,1922,1270000.0,1100000.0,1196039.0,1196039.0
"3470 Longwood Ave,",1.5,3.0,"Boulder, CO 80305",07/02/14,,950000,39.968379,-105.251904,"Garage - Attached, 400 sqft garage",950000.0,950000,4500.0,3300.0,4225.0,2753.0,766600,0.0054,Single Family,1973,1260000.0,1000000.0,1153559.0,1153559.0
"2745 Northbrook Pl,",3.0,3.0,"Boulder, CO 80304",03/25/15,,507000,40.045358,-105.259389,"Garage - Attached, 336 sqft garage",507000.0,507000,3000.0,2300.0,2600.0,2033.0,315300,0.0054,Condo,1981,572000.0,487000.0,529681.0,529681.0
"750 S Cherryvale Rd,",1.5,3.0,"Boulder, CO 80303",04/14/14,,485000,39.972408,-105.212379,"Garage - Attached, 325 sqft garage",485000.0,485000,2800.0,2100.0,2400.0,1050.0,240200,0.0054,Single Family,1961,563000.0,388000.0,473486.0,473486.0
